nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y
0.4178900122642517,0.43351465463638306,0.3655659854412079,0.4821878671646118,,,,,0.41485095024108887,0.4289620816707611,,,0.5621883273124695,0.3315831422805786,,,0.6253811717033386,0.32527273893356323,0.678181529045105,0.4952501058578491,0.674593448638916,0.46236512064933777
0.6957166194915771,0.16643336415290833,0.6572484970092773,0.14455117285251617,0.6646490097045898,0.14223270118236542,0.6207997798919678,0.1456204354763031,0.647079348564148,0.15847063064575195,0.6318585872650146,0.23991386592388153,0.7022749781608582,0.3060661852359772,0.7249547839164734,0.26978737115859985,0.789465606212616,0.3118380904197693,0.8062260150909424,0.18314401805400848,0.7867119312286377,0.24597547948360443
0.3882572650909424,0.3595115840435028,0.32582980394363403,0.40324556827545166,0.32479673624038696,0.3075788617134094,0.336214542388916,0.4388952851295471,0.3297681510448456,0.21530237793922424,0.5627979636192322,0.4895817041397095,0.5913035869598389,0.09631051868200302,0.7681087851524353,0.5935041904449463,0.9718949198722839,0.07886633276939392,0.744773805141449,0.6114442348480225,0.8363176584243774,0.4043590724468231
0.5614166259765625,0.3833090662956238,0.5005788207054138,0.37934333086013794,0.5187793970108032,0.3699631690979004,0.44122064113616943,0.4369051158428192,0.4621908664703369,0.42496049404144287,0.47453269362449646,0.5936795473098755,0.5521339178085327,0.5561470985412598,0.7209125757217407,0.28562629222869873,0.7252891063690186,0.31274861097335815,0.568632185459137,0.35520511865615845,0.5965532064437866,0.4055714011192322
,,,,,,,,,,,,,,,,,,,,,
0.2455870807170868,0.4832325875759125,0.17287766933441162,0.4912497401237488,,,,,,,,,0.4955070912837982,0.08770265430212021,0.7710749506950378,0.5008190274238586,,,0.6577601432800293,0.5584598779678345,,
,,,,,,,,,,,,,,0.09720329940319061,0.7114004492759705,0.06181316077709198,0.3441886901855469,0.18019089102745056,0.6458578109741211,,
0.3000420331954956,0.5012116432189941,0.2567523121833801,0.48614701628685,0.25538498163223267,0.4643327593803406,0.28161853551864624,0.3310781717300415,0.27932554483413696,0.2897756099700928,0.5305036306381226,0.41921839118003845,0.4392271637916565,0.19022952020168304,0.8525174856185913,0.6052875518798828,0.8058427572250366,0.4992089867591858,0.5458546280860901,0.6849695444107056,0.49973997473716736,0.6815924644470215
0.3651654124259949,0.3451605439186096,0.3041979968547821,0.40345579385757446,0.2939264178276062,0.29836541414260864,0.33616527915000916,0.46054744720458984,0.30781248211860657,0.2482200562953949,0.5946695804595947,0.5163924694061279,0.5452110767364502,0.07126650214195251,,,0.9704582095146179,0.03297758847475052,,,,
0.37579643726348877,0.34454065561294556,0.31101444363594055,0.3980763554573059,0.29856234788894653,0.2950250804424286,0.3381770849227905,0.4610411524772644,0.3050925135612488,0.2547703981399536,0.6133913397789001,0.5014057159423828,0.5517775416374207,0.08135443925857544,,,0.9722695350646973,0.033579349517822266,,,,
0.9873389601707458,0.4988487660884857,0.9541743993759155,0.6007066369056702,0.9720644354820251,0.6305290460586548,,,,,,,,,,,,,,,,
0.42746371030807495,0.6438707113265991,0.36382246017456055,0.6951806545257568,0.3663937747478485,0.5958520174026489,0.34469103813171387,0.7844704985618591,0.36113059520721436,0.5509700775146484,0.6065964102745056,0.9088575839996338,0.5809480547904968,0.4847239851951599,0.9706360697746277,0.9252889156341553,0.8663986921310425,0.4438908100128174,,,0.8128130435943604,0.4675038456916809
0.5559539794921875,0.3780554234981537,0.4886872172355652,0.4114716947078705,0.4847305417060852,0.3623959720134735,0.43517428636550903,0.45590847730636597,0.3922092318534851,0.33691585063934326,0.6806735992431641,0.5155582427978516,0.5026794672012329,0.12767599523067474,0.9747827053070068,0.6274980306625366,0.9409977793693542,0.014540101401507854,,,,
0.29288583993911743,0.335094153881073,0.23068325221538544,0.3690394163131714,0.23007044196128845,0.27903956174850464,0.27448970079421997,0.4235365092754364,0.2517668902873993,0.21892094612121582,0.6144038438796997,0.44767308235168457,0.5916661024093628,0.055754974484443665,0.8746468424797058,0.5200479626655579,,,,,,
0.6998229026794434,0.8114674091339111,0.6570427417755127,0.8185698986053467,0.6756905317306519,0.808180034160614,,,0.6064327359199524,0.7561886310577393,,,0.6548540592193604,0.6719395518302917,,,,,,,,
0.2941822409629822,0.6228143572807312,0.2194840908050537,0.6769881248474121,0.22938546538352966,0.5875891447067261,0.22693365812301636,0.7714781761169434,0.255670964717865,0.5678431987762451,0.6055561304092407,0.9355674982070923,0.5284982919692993,0.5436409115791321,0.9769660234451294,0.9300158023834229,0.8484100103378296,0.4758002460002899,,,,
0.38054534792900085,0.3280332386493683,0.31437480449676514,0.3694489598274231,0.31466323137283325,0.27299779653549194,0.32166755199432373,0.4094102382659912,0.3320379853248596,0.19528141617774963,0.5807721614837646,0.5129374265670776,0.6062663793563843,0.05854155123233795,0.8817207217216492,0.5225601196289062,,,0.8303079605102539,0.49147936701774597,,
0.6789093017578125,0.8231297731399536,0.6569703817367554,0.8481217622756958,0.6295009851455688,0.8212339282035828,0.6604472994804382,0.8580943942070007,0.6051836609840393,0.8041300773620605,0.6839454174041748,0.7719659805297852,0.5973720550537109,0.7538512945175171,0.7860738039016724,0.7775508761405945,,,,,,
0.5167076587677002,0.30677157640457153,0.4517400860786438,0.34969955682754517,0.45386284589767456,0.26219797134399414,0.407880961894989,0.4045989513397217,0.4119010865688324,0.20911316573619843,0.6986951231956482,0.46414002776145935,0.5870673656463623,0.11026139557361603,0.9726403951644897,0.5299806594848633,0.9077693223953247,0.039463236927986145,,,,
,,,,,,,,,,,,0.49194103479385376,0.12348124384880066,0.7959591150283813,0.536993145942688,,,0.6845062971115112,0.5756306648254395,,
0.35938453674316406,0.7188326716423035,0.2922375500202179,0.7831994891166687,0.2787998914718628,0.6682409048080444,0.3255819082260132,0.8374768495559692,0.3025999367237091,0.6079654097557068,0.6064668893814087,0.9392454028129578,0.5748007297515869,0.4985348582267761,0.9742019176483154,0.9198627471923828,0.887117326259613,0.46344274282455444,0.9556429386138916,0.6240622997283936,0.8315818309783936,0.5452840328216553
0.35971564054489136,0.23551857471466064,0.2809363603591919,0.2898201048374176,0.29780200123786926,0.18417882919311523,0.3034748435020447,0.3754337728023529,0.32495754957199097,0.1454547494649887,0.5952534079551697,0.4941276013851166,0.6172547340393066,0.036615654826164246,0.9701124429702759,0.5570030212402344,,,0.830731987953186,0.46180224418640137,0.8735503554344177,0.4061773419380188
0.4088171720504761,0.3231322765350342,0.3373405933380127,0.3738512694835663,0.3433016538619995,0.2721131443977356,0.3390463590621948,0.43683144450187683,0.341736763715744,0.20229928195476532,0.6125384569168091,0.5289982557296753,0.5881317853927612,0.08613946288824081,0.9688138961791992,0.5587592124938965,0.9662595987319946,0.06361793726682663,0.8529736995697021,0.48942071199417114,0.9332069158554077,0.4014361500740051
0.5721482634544373,0.5187210440635681,0.5590435266494751,0.5394918918609619,0.562227725982666,0.5246248245239258,0.5842314958572388,0.5457255244255066,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.24800509214401245,0.704068660736084,0.18495211005210876,0.7321316599845886,0.19887784123420715,0.6657261252403259,,,0.24843254685401917,0.6728178858757019,0.5000032186508179,0.7332866191864014,,,,,,,0.5419068932533264,0.34810787439346313,0.5767600536346436,0.3516847491264343
0.5970501899719238,0.507575273513794,0.5677081346511841,0.5296655893325806,0.5728771686553955,0.507917046546936,0.5661240220069885,0.5343207120895386,0.5921384692192078,0.4825018346309662,,,0.7544422149658203,0.24899470806121826,,,0.36829662322998047,0.3406071066856384,,,,
0.3739703297615051,0.6043999195098877,0.32026976346969604,0.613200843334198,0.3169243335723877,0.5894249081611633,0.2617988586425781,0.4301784634590149,0.25429290533065796,0.40650472044944763,0.5216689705848694,0.2859043776988983,0.6380805969238281,0.3179696500301361,,,0.7875984907150269,0.550061047077179,0.6922726631164551,0.7833086252212524,0.6881987452507019,0.7904056310653687
0.2887062132358551,0.598275363445282,0.23974178731441498,0.5911966562271118,0.23657846450805664,0.5703983306884766,0.22182874381542206,0.4374241828918457,0.21519331634044647,0.3961443305015564,0.5015058517456055,0.49127960205078125,0.4860531985759735,0.30717766284942627,,,0.844435453414917,0.6014545559883118,,,0.5672798752784729,0.8564044237136841
0.605947732925415,0.5674753785133362,0.5727857947349548,0.5725386738777161,0.5813570022583008,0.5527025461196899,0.5510116219520569,0.5268123745918274,0.5864390134811401,0.4866350591182709,,,0.7762629985809326,0.2886084318161011,,,,,,,,
0.5736148357391357,0.5220423936843872,0.5449150800704956,0.5476256012916565,0.531505823135376,0.5093144774436951,,,0.5865887999534607,0.4607362449169159,,,0.732952356338501,0.2463998645544052,,,0.3535202145576477,0.33286869525909424,,,,
0.27701514959335327,0.5836578011512756,0.21838834881782532,0.6238030195236206,0.19736340641975403,0.5164618492126465,0.2396048754453659,0.6087764501571655,0.20688384771347046,0.3540615737438202,0.5564214587211609,0.6360359191894531,0.4550679624080658,0.14121004939079285,0.814776599407196,0.8510785102844238,0.8300826549530029,0.017346838489174843,0.8295104503631592,0.8509068489074707,0.8072518706321716,0.5774210691452026
0.5855674743652344,0.7180960178375244,0.5585302114486694,0.7477409839630127,0.5230422019958496,0.699927568435669,0.5284907221794128,0.7513219118118286,0.4637605845928192,0.6367526054382324,0.5883039236068726,0.6421951055526733,0.5035549998283386,0.5169997215270996,0.7034049034118652,0.6821086406707764,0.6187053918838501,0.5743067264556885,,,0.6508885622024536,0.7132800817489624
0.5740635395050049,0.5311111211776733,0.5456944704055786,0.5478054285049438,0.52749103307724,0.5147916078567505,,,,,,,,,,,,,,,,
0.3949619233608246,0.3602942228317261,0.3198704719543457,0.4048651158809662,0.3173730969429016,0.31232017278671265,0.3336055874824524,0.45716139674186707,0.3159407377243042,0.2298710197210312,0.5903615951538086,0.5421615839004517,0.5860627293586731,0.09445654600858688,0.8927480578422546,0.5277304649353027,0.9666673541069031,0.0713273137807846,0.8726462125778198,0.5121647715568542,,
0.6717196702957153,0.24625229835510254,,,0.6520232558250427,0.24673041701316833,,,0.6269689798355103,0.2554640769958496,0.6492589712142944,0.2647627890110016,,,,,,,0.5722430944442749,0.45519816875457764,,
0.5535325407981873,0.767992377281189,0.5213024020195007,0.8129165172576904,0.48302340507507324,0.7230913043022156,0.5620899796485901,0.8275656700134277,0.48377639055252075,0.619134247303009,0.7812472581863403,0.8371405601501465,0.6006385087966919,0.41945862770080566,,,0.8328652381896973,0.3045141100883484,0.8808383345603943,0.8400431871414185,,
0.7715194225311279,0.3428165912628174,0.7388786673545837,0.3314489722251892,,,0.5670804977416992,0.45088523626327515,0.5887130498886108,0.3411938548088074,0.49837765097618103,0.8188236951828003,,,,,,,,,,
,,,,,,,,,,,,,,,,0.3724043369293213,0.3173254728317261,,,,
,,,,0.6990804672241211,0.6002766489982605,,,,,,,,,0.7492498755455017,0.6328491568565369,0.711513876914978,0.2794046700000763,,,0.669924259185791,0.5819333791732788
0.40091678500175476,0.6217177510261536,0.32886314392089844,0.6751735210418701,0.33935877680778503,0.5725276470184326,0.3353371024131775,0.7594162225723267,0.3493967056274414,0.5318361520767212,0.5853555202484131,0.8933379650115967,0.6067376732826233,0.4418491721153259,0.9705060720443726,0.9152575731277466,,,,,0.883479118347168,0.5323258638381958
0.39638552069664,0.37007761001586914,0.33172085881233215,0.4214874505996704,0.3319709300994873,0.32800373435020447,0.3437264859676361,0.4653942584991455,0.33260467648506165,0.24504855275154114,0.5945526957511902,0.5544619560241699,0.5865939855575562,0.10895230621099472,,,0.9637135863304138,0.07118497788906097,0.9071583151817322,0.5336539149284363,,
0.4649040102958679,0.5168877840042114,0.4273909330368042,0.5190932750701904,0.4095366895198822,0.5255110263824463,0.4328499734401703,0.6285650134086609,,,,,0.5071786046028137,0.71242755651474,,,,,0.7253769636154175,0.5137729644775391,,
0.5581563115119934,0.6562197804450989,0.5446937680244446,0.7019108533859253,0.4933727979660034,0.6382051706314087,0.521782636642456,0.7105526328086853,0.488564670085907,0.6129926443099976,0.6178760528564453,0.6197690963745117,0.5403009653091431,0.5268526673316956,0.7127039432525635,0.6370289325714111,,,0.6604841351509094,0.6987559795379639,0.6130812168121338,0.7256109714508057
0.49594801664352417,0.45175251364707947,0.4367561936378479,0.47302865982055664,0.4644756019115448,0.4491010308265686,,,0.45791828632354736,0.3533143699169159,0.48035383224487305,0.33593806624412537,0.591079592704773,0.2717161476612091,,,,,,,0.7485648393630981,0.41722142696380615
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.6677581071853638,0.2649526596069336,,,0.669508695602417,0.3461509644985199,,,,,,,,,,
0.572036862373352,0.5975366830825806,0.5318397283554077,0.604243814945221,0.5272883772850037,0.6015805006027222,0.47756803035736084,0.5450198650360107,0.46765193343162537,0.5445853471755981,0.5915871858596802,0.4484925866127014,0.5044671297073364,0.35360440611839294,0.733493447303772,0.6712607145309448,0.7341524958610535,0.6891104578971863,0.5978437662124634,0.950684666633606,0.5596238970756531,0.6176445484161377
0.6148654222488403,0.09601747989654541,0.5962296724319458,0.0722740888595581,0.5926012992858887,0.07489165663719177,0.6130602359771729,0.09355475008487701,0.605981171131134,0.09984952211380005,,,0.6457794904708862,0.23378103971481323,0.7650438547134399,0.40992891788482666,,,,,0.6817936897277832,0.41016194224357605
0.5134636163711548,0.8762599229812622,0.5226260423660278,0.8926896452903748,0.5024042129516602,0.8616573810577393,,,0.3098883330821991,0.7228955030441284,,,0.3862040936946869,0.4409879148006439,,,0.7224184274673462,0.3157039284706116,0.7660195231437683,0.8079816102981567,0.7366325855255127,0.6818282008171082
0.554735004901886,0.6841645240783691,0.479509562253952,0.6888912916183472,0.48183080554008484,0.6568800806999207,0.45186948776245117,0.7258970737457275,0.4666788578033447,0.6235942244529724,0.6446691751480103,0.9191421866416931,0.7217082977294922,0.5367305874824524,0.9777399301528931,0.9636785387992859,,,,,,
0.42077070474624634,0.6254463195800781,0.34868842363357544,0.6791965961456299,0.3584698438644409,0.5772504806518555,0.3435213267803192,0.7621177434921265,0.3608348071575165,0.5300819873809814,0.5915566682815552,0.8869439363479614,0.6222178936004639,0.4507121443748474,0.9690143465995789,0.9139556288719177,,,,,0.8850841522216797,0.5327244400978088
0.37393492460250854,0.3454814851284027,0.30251169204711914,0.3789529502391815,0.2968243956565857,0.2845984995365143,0.3122673034667969,0.38490140438079834,0.29808616638183594,0.1760469526052475,0.603878378868103,0.5056407451629639,0.6229408979415894,0.032164063304662704,0.9424365758895874,0.5457879304885864,0.9746178984642029,0.08819764852523804,0.8975555896759033,0.5041067004203796,,
0.251644492149353,0.6821253299713135,0.19711443781852722,0.730212390422821,0.20698750019073486,0.6285839080810547,0.25895363092422485,0.7893993258476257,0.2776612639427185,0.5720579624176025,0.5624906420707703,0.9668282270431519,0.6468851566314697,0.511360764503479,,,,,,,,
0.3080487847328186,0.35777539014816284,0.2601669728755951,0.3330382704734802,0.2568508982658386,0.37658727169036865,0.3007183074951172,0.29829737544059753,0.2828320860862732,0.44826632738113403,0.7027028799057007,0.4356774091720581,0.6092582941055298,0.1204502210021019,,,0.9638338088989258,0.03557729721069336,0.6903262138366699,0.2370375096797943,0.6949870586395264,0.2190956175327301
0.6175288558006287,0.3911541700363159,0.555807888507843,0.4271228015422821,0.5589170455932617,0.3539254665374756,0.4819217324256897,0.4815952181816101,0.452847421169281,0.30090203881263733,0.7167879939079285,0.5376262664794922,0.5309863090515137,0.12765327095985413,,,0.9477754831314087,0.01746261492371559,,,,
0.3762320280075073,0.3667614161968231,0.3151383399963379,0.4068851172924042,0.30178308486938477,0.3122258186340332,0.32869988679885864,0.42964279651641846,0.2973707318305969,0.21323958039283752,0.6123558878898621,0.5341106057167053,0.6123258471488953,0.0543939545750618,,,,,0.9134688377380371,0.5218569040298462,,
0.26458194851875305,0.7000498175621033,0.21316775679588318,0.7432378530502319,0.2216419279575348,0.6540144681930542,0.2726929783821106,0.796720027923584,0.2895345985889435,0.5804973244667053,0.5613467693328857,0.9600483179092407,0.6424341201782227,0.5176745653152466,,,0.9682089686393738,0.513849139213562,,,,
0.7596952319145203,0.05044575035572052,0.7162284255027771,0.05446609854698181,0.7056393027305603,0.05070072412490845,0.6819333434104919,0.16758990287780762,0.6740548014640808,0.15315890312194824,0.7817893028259277,0.3197079598903656,0.7286561727523804,0.296281099319458,0.7904589176177979,0.3126268982887268,0.7547304034233093,0.30089765787124634,0.885260283946991,0.205342099070549,0.8050760626792908,0.20066595077514648
0.42437469959259033,0.6809954047203064,0.36662012338638306,0.7233513593673706,0.37600237131118774,0.6369473934173584,0.3652520179748535,0.7886483073234558,0.38744211196899414,0.59287428855896,0.5931295156478882,0.921980082988739,0.6891998648643494,0.5257159471511841,,,,,0.685501217842102,0.782982587814331,,
0.26755058765411377,0.37723398208618164,0.21379300951957703,0.375163197517395,0.20633214712142944,0.3348504304885864,0.2141413539648056,0.2332606166601181,0.2164618968963623,0.12926505506038666,0.5035672187805176,0.2755762040615082,0.5149416923522949,0.07254429161548615,0.7212367057800293,0.4496610164642334,0.7698075771331787,0.43472322821617126,,,,
0.49384185671806335,0.36012232303619385,0.44758057594299316,0.37238365411758423,0.45699888467788696,0.3460213840007782,0.4117043912410736,0.5178185701370239,0.4278499484062195,0.39905446767807007,0.6704428195953369,0.6167854070663452,0.617475152015686,0.570976734161377,0.9802009463310242,0.5372543931007385,0.8866137862205505,0.5384054183959961,,,,
0.49384185671806335,0.36012232303619385,0.44758057594299316,0.37238365411758423,0.45699888467788696,0.3460213840007782,0.4117043912410736,0.5178185701370239,0.4278499484062195,0.39905446767807007,0.6704428195953369,0.6167854070663452,0.617475152015686,0.570976734161377,0.9802009463310242,0.5372543931007385,0.8866137862205505,0.5384054183959961,,,,
0.46631869673728943,0.3503437638282776,0.4217068552970886,0.3624593913555145,0.42773574590682983,0.34717434644699097,0.40602749586105347,0.49635034799575806,0.41043752431869507,0.4288371503353119,0.6587275862693787,0.6194188594818115,0.6169812083244324,0.5636646151542664,0.9778214693069458,0.52638840675354,0.9282171130180359,0.5003942251205444,0.7230762243270874,0.25176286697387695,0.7378106117248535,0.23793894052505493
0.46631869673728943,0.3503437638282776,0.4217068552970886,0.3624593913555145,0.42773574590682983,0.34717434644699097,0.40602749586105347,0.49635034799575806,0.41043752431869507,0.4288371503353119,0.6587275862693787,0.6194188594818115,0.6169812083244324,0.5636646151542664,0.9778214693069458,0.52638840675354,0.9282171130180359,0.5003942251205444,0.7230762243270874,0.25176286697387695,0.7378106117248535,0.23793894052505493
0.46631869673728943,0.3503437638282776,0.4217068552970886,0.3624593913555145,0.42773574590682983,0.34717434644699097,0.40602749586105347,0.49635034799575806,0.41043752431869507,0.4288371503353119,0.6587275862693787,0.6194188594818115,0.6169812083244324,0.5636646151542664,0.9778214693069458,0.52638840675354,0.9282171130180359,0.5003942251205444,0.7230762243270874,0.25176286697387695,0.7378106117248535,0.23793894052505493
0.4714481234550476,0.3501075506210327,0.42491230368614197,0.36104637384414673,0.4333738684654236,0.3414526879787445,0.40234026312828064,0.502443790435791,0.4091827869415283,0.4456685781478882,0.6611860990524292,0.6217069625854492,0.6284036636352539,0.556938648223877,0.9823769330978394,0.5262638330459595,0.9108190536499023,0.49517160654067993,,,0.7494050860404968,0.24140989780426025
0.47996407747268677,0.6233705282211304,0.4337131977081299,0.6036279797554016,0.4428030252456665,0.5983425378799438,0.4342411458492279,0.42445072531700134,0.4854244887828827,0.4630156457424164,0.4930611252784729,0.30054301023483276,0.7135257720947266,0.2918621897697449,,,0.7337114214897156,0.5085858106613159,,,,
0.39595770835876465,0.4294959008693695,0.3537989854812622,0.4577842950820923,0.35741478204727173,0.4358699321746826,0.3869760036468506,0.596924364566803,,,0.7484924793243408,0.6331547498703003,0.5821219086647034,0.7220253348350525,0.9732605814933777,0.824547529220581,,,,,,
0.7982262372970581,0.9140063524246216,0.7542424201965332,0.925329327583313,0.7458727359771729,0.9259026050567627,0.7127017974853516,0.8453142642974854,0.7017868757247925,0.8086916208267212,0.7533159255981445,0.7339811325073242,0.779751181602478,0.6809587478637695,,,0.7873592376708984,0.6856489181518555,0.8386238813400269,0.8423516750335693,0.8454203605651855,0.8409889936447144
0.4201676547527313,0.46149080991744995,0.36677277088165283,0.519868791103363,0.3618825376033783,0.4467337131500244,0.3878147304058075,0.6827914118766785,0.36558234691619873,0.48305076360702515,0.7180273532867432,0.6563069224357605,0.6078606247901917,0.6786800622940063,0.9864468574523926,0.3467559814453125,,,0.8086477518081665,0.30651694536209106,0.8001758456230164,0.31844499707221985
0.4201676547527313,0.46149080991744995,0.36677277088165283,0.519868791103363,0.3618825376033783,0.4467337131500244,0.3878147304058075,0.6827914118766785,0.36558234691619873,0.48305076360702515,0.7180273532867432,0.6563069224357605,0.6078606247901917,0.6786800622940063,0.9864468574523926,0.3467559814453125,,,0.8086477518081665,0.30651694536209106,0.8001758456230164,0.31844499707221985
0.40472134947776794,0.46495020389556885,0.35324975848197937,0.527327299118042,0.34518977999687195,0.4468443989753723,0.38258254528045654,0.6879380941390991,0.36014193296432495,0.49386686086654663,0.711711585521698,0.6661095023155212,0.6381577849388123,0.6568492650985718,0.9884587526321411,0.5623012781143188,,,0.7956041097640991,0.2924969792366028,0.80085289478302,0.3085954785346985
0.40472134947776794,0.46495020389556885,0.35324975848197937,0.527327299118042,0.34518977999687195,0.4468443989753723,0.38258254528045654,0.6879380941390991,0.36014193296432495,0.49386686086654663,0.711711585521698,0.6661095023155212,0.6381577849388123,0.6568492650985718,0.9884587526321411,0.5623012781143188,,,0.7956041097640991,0.2924969792366028,0.80085289478302,0.3085954785346985
0.4012143611907959,0.46087607741355896,0.3519946336746216,0.5224791169166565,0.3450389802455902,0.4500752389431,0.38366472721099854,0.6876091957092285,0.3616669774055481,0.5026569366455078,0.7239739894866943,0.6668457984924316,0.641161322593689,0.6607827544212341,0.9905356764793396,0.3437312841415405,,,0.7897454500198364,0.2891024351119995,0.791730523109436,0.30898207426071167
0.4012143611907959,0.46087607741355896,0.3519946336746216,0.5224791169166565,0.3450389802455902,0.4500752389431,0.38366472721099854,0.6876091957092285,0.3616669774055481,0.5026569366455078,0.7239739894866943,0.6668457984924316,0.641161322593689,0.6607827544212341,0.9905356764793396,0.3437312841415405,,,0.7897454500198364,0.2891024351119995,0.791730523109436,0.30898207426071167
0.39799532294273376,0.4571142792701721,0.3471623659133911,0.5150991082191467,0.3409290015697479,0.45032617449760437,0.3744470775127411,0.6848161220550537,0.3523670434951782,0.5015994310379028,0.7230886816978455,0.6739732623100281,0.6415579319000244,0.6573906540870667,0.9908974170684814,0.3662124574184418,,,0.8087375164031982,0.3084472417831421,0.8041783571243286,0.3160507380962372
0.39799532294273376,0.4571142792701721,0.3471623659133911,0.5150991082191467,0.3409290015697479,0.45032617449760437,0.3744470775127411,0.6848161220550537,0.3523670434951782,0.5015994310379028,0.7230886816978455,0.6739732623100281,0.6415579319000244,0.6573906540870667,0.9908974170684814,0.3662124574184418,,,0.8087375164031982,0.3084472417831421,0.8041783571243286,0.3160507380962372
0.3960922956466675,0.46016228199005127,0.3462292551994324,0.5149250030517578,0.34186065196990967,0.4521936774253845,0.3743816018104553,0.6847739219665527,0.3544086217880249,0.49971699714660645,0.7190696597099304,0.6757382154464722,0.6400998830795288,0.6556961536407471,0.9885469675064087,0.5662553310394287,0.9639536142349243,0.42364105582237244,0.811492383480072,0.31040841341018677,0.8091273307800293,0.31581783294677734
0.4246302545070648,0.31660306453704834,0.3546397387981415,0.3535708785057068,0.3670528829097748,0.25125691294670105,0.36037755012512207,0.4046517312526703,0.40002796053886414,0.17249922454357147,0.6171354055404663,0.5387239456176758,0.6747061610221863,0.12785714864730835,,,0.9777566194534302,0.17310646176338196,0.814339816570282,0.5563085675239563,0.9668220281600952,0.43986302614212036
